track_id,name,artist_x,new_identifier,explicit,energy,mode,instrumentalness,liveness,valence,popularity_norm,duration_ms_norm,danceability_norm,key_norm,loudness_norm,speechiness_norm,acousticness_norm,tempo_norm,time_signature_norm,artist_y,genre,title,album,year,lyrics,labels
467,4gf05qWuOT4JmtVGBlIXRO,c u when u get there,coolio,c u when u get there_coolio,1,0.585,1,0.000476,0.308,0.455,0.54,0.0547708973180957,0.7669021190716447,0.2727272727272727,0.8059991434165442,0.1658084449021627,0.0102409638554216,0.3700731793441865,0.8,coolio,Hip-Hop,c u when u get there,My Soul,2005.0,"Now I've seen places and faces
And things you ain't never thought about thinkin
If you ain't peeped then you must be drinkin and smokin
Pretending that you're loc'in but you're broken, let me get you open
Now little Timmy got his diploma and little Jimmy got life
And Tamikra around the corner just took her first hit off the pipe
The other homie shot the other homie and ran off with his money
And when the other homies heard about it they thought that it was funny
But who's the dummy, cause, now you done lost the hustler
A down-ass brother done been replaced by a buster
And though I got love for ya, I know I can't trust ya
Cause my crew is rollin hummers and your crew is rollin dusters
And just because of that you act like you don't like the brother no more
Uh, I guess that's just the way it goes
I ain't tryin to preach, I believe I can reach
But your mind ain't prepared, I'll see you when you get there

I'll see you when you get there
If you ever get there
See you when you get there
I'll see you when you get there
If you ever get there
See you when you get there

More temptation than faith, I guess we livin for the day
I seen a man get swept off his feet, by a boy with an AK
The situation so twisted everybody gettin lifted
I'm just tryin to take care of my kids and handle my business
Cause it way too serious so you gotta pay close attention
So you don't get caught slippin when they come and do all the gettin
Life is a big game so you gotta play it with a big heart
Some of us gotta run a little faster cause we gotta later start
I'd be a fool to surrender when I know I can be a contender
If everybody's a sinner then everybody can be a winner
No matter your rag color, deep down we all brothers
And regardless of the time, somebody up there still love us
I'mma scuffle and struggle until I'm breathless and weak
I done strived my whole life to make it to the mountain peak
Always keep reaching sure to grab on to something
I'll be there when you get there waitin with the sounds bumpin


You need to loosen up and live a little
And if you got kids let them know how you feelin
For your own sake give a little
Oh, you don't want to hear that, you busy tryina stack
And keep up with the Joneses, takin advantage of your own
The realest homies that you've been knowing for the longest
But some ain't missing a good thing until it's gone
Could have built an empire if not for the jealousy that divides us
We prefer to keep our eyes shut till it's right
When there's something involved that we desire
So hold your head up high if you're poor and righteous
I know times seem strife, and problems seem endless
But at the times of despair we gotta put ourselves together
And if you feel you're out of the game then you need to get back in it
Cause nothing worse than a quitter
You gotta face responsibility one day, my brother
So wrap up your pity and turn it to ambition
And put your vehicle in 'drive' and stop by my side


As we walk down the road of our destiny
And the time comes to choose which shall it be
The wide and crooked, or the straight and narrow
We got one voice to give and one life to live
Stand up for something or lie down in your game
Listen to the song that we sing
It's up to you to make it big
I guess I'll see you when you see me
 - to fade","Nostalgia, Sadness, Solemnity, Tenderness, Tension"
468,3DzACnzaSuuMseZqqTFfNy,torn,creed,torn_creed,0,0.739,1,0.00919,0.0692,0.126,0.53,0.0677460904249543,0.420787083753784,0.0,0.810389133627019,0.0298661174047373,0.0003714859437751,0.5937511415247116,0.8,creed,Rock,torn,My Own Prison,1997.0,"Peace is what they tell me
Love am I unholy
Lies are what they tell me
Despise you that control me

The peace is dead in my soul
I have blamed the reasons for
My intentions poor
Yes I'm the one who
The only one who
Would carry on this far

Torn, I'm filthy
Born in my own misery
Stole all that you gave me
Control you claim you save me

The peace is dead in my soul
I have blamed the reasons for
My intentions poor
Yes I'm the one who
The only one who
Would carry on this far

Peace in my head
Love in my head
Lies lies lies lies in my head

The peace is dead in my soul
I have blamed the reasons for
My intentions poor
Yes I'm the one who
The only one who
Would carry on this far
The peace is dead in my soul
I have blamed the reasons for
My intentions poor
Yes I'm the one who
The only one who
Would carry on this far","Joyful activation, Nostalgia, Power, Sadness"
469,0kxEMIpNL0GmIMKkTJ7vw0,come on over,shania twain,come on over_shania twain,0,0.852,1,0.0,0.309,0.966,0.52,0.0303821338819631,0.6407669021190716,1.0,0.8189090797846303,0.0531410916580844,0.1666666666666666,0.3104866040806718,0.8,shania twain,Country,come on over,Come On Over,1999.0,"Get a life, get a grip
Get away somewhere, take a trip
Take a break, take control
Take advice from someone you know

Come on over, come on in
Pull up a seat, take a load off your feet
Come on over, come on in
You can unwind, take a load off your mind

Make a wish, make a move
Make up your mind, you can choose
When you're up, when you're down
When you need a laugh come around

Come on over, come on in
Pull up a seat, take a load off your feet
Come on over, come on in
You can unwind, take a load off your mind

Oh, oh, oh

Be a winner, be a star
Be happy to be who you are
Got to be yourself, gotta make a plan
Got to go for it while you can

Come on over, come on in
Pull up a seat, take a load off your feet
Come on over, come on in
You can unwind, take a load off your mind

Get a life, get a grip
Get away somewhere, take a trip
Take a break, take control
Take advice from someone you know

Come on over, come on in
Pull up a seat, take a load off your feet
Come on over, come on in
You can unwind, take a load off your mind

Oh, oh, oh","Calmness, Joyful activation, Power"
470,7LEFV1Ri1HclTQ0YDb6Hw7,come on over,shania twain,come on over_shania twain,0,0.925,1,0.0,0.666,0.968,0.37,0.030289572176236,0.6115035317860746,1.0,0.8482776554087126,0.0499485066941297,0.1064257028112449,0.3105718379258141,0.8,shania twain,Country,come on over,Come On Over,1999.0,"Get a life, get a grip
Get away somewhere, take a trip
Take a break, take control
Take advice from someone you know

Come on over, come on in
Pull up a seat, take a load off your feet
Come on over, come on in
You can unwind, take a load off your mind

Make a wish, make a move
Make up your mind, you can choose
When you're up, when you're down
When you need a laugh come around

Come on over, come on in
Pull up a seat, take a load off your feet
Come on over, come on in
You can unwind, take a load off your mind

Oh, oh, oh

Be a winner, be a star
Be happy to be who you are
Got to be yourself, gotta make a plan
Got to go for it while you can

Come on over, come on in
Pull up a seat, take a load off your feet
Come on over, come on in
You can unwind, take a load off your mind

Get a life, get a grip
Get away somewhere, take a trip
Take a break, take control
Take advice from someone you know

Come on over, come on in
Pull up a seat, take a load off your feet
Come on over, come on in
You can unwind, take a load off your mind

Oh, oh, oh","Calmness, Joyful activation, Power"
471,6VXyutOZvBYz2iZe4NCApR,one to another,the charlatans,one to another_the charlatans,0,0.896,1,4.27e-05,0.423,0.328,0.5,0.0475676385764436,0.4480322906155398,0.9090909090909092,0.8469010034263338,0.0520082389289392,0.0003714859437751,0.4153851149236345,0.8,the charlatans,Rock,one to another,Tellin’ Stories,,"One to another
Sister and a brother
And changing the way that you feel
Pleased to meet you
Hope I never see you
I'll be at ease watchin' you sleep watchin' you smile
Love I adore you
Always lookin' for you
And I'll be there whenever you need me
Be my Spiderwoman I'll be your Spiderman
I hear our day is comin'
Grows sweeter every year
Tomorrow could be too easy
And today's goin' to be too near
Justice for believers and love can keep the faith
I don't need you I can't buy you I can't hurt you
One to another
Peace to my brother
Always giving me his thing for free
Sad to knock you
It's good to rock you
And I'll do it the best that I can
I hear our day is coming
Gets sweeter every year
Tomorrow's gonna be too easy
And today's gonna be too near
Trust is for believers and love can keep the faith
I don't need you I can't buy you I can't hurt you
Stand by my accusations
I'll come clean I don't need no vice
I know you want to keep me waitin'
I think its funny that you might
Love is hard to leave
And it's hard to never have
Can you please crawl out of your window
You can play with all my love
Yeah yeah yeah
Box up all our records
And a head full of ideas
And a hand full of escape routes
They're going to burn you","Tenderness, Tension"
472,5oPwLyvl5yLdlTsr4gT2at,one to another,the charlatans,one to another_the charlatans,0,0.896,1,9.7e-05,0.54,0.291,0.33,0.0474252359522481,0.4480322906155398,0.9090909090909092,0.8398188937836514,0.0527291452111225,0.0002309236947791,0.4160304568939975,0.8,the charlatans,Rock,one to another,Tellin’ Stories,,"One to another
Sister and a brother
And changing the way that you feel
Pleased to meet you
Hope I never see you
I'll be at ease watchin' you sleep watchin' you smile
Love I adore you
Always lookin' for you
And I'll be there whenever you need me
Be my Spiderwoman I'll be your Spiderman
I hear our day is comin'
Grows sweeter every year
Tomorrow could be too easy
And today's goin' to be too near
Justice for believers and love can keep the faith
I don't need you I can't buy you I can't hurt you
One to another
Peace to my brother
Always giving me his thing for free
Sad to knock you
It's good to rock you
And I'll do it the best that I can
I hear our day is coming
Gets sweeter every year
Tomorrow's gonna be too easy
And today's gonna be too near
Trust is for believers and love can keep the faith
I don't need you I can't buy you I can't hurt you
Stand by my accusations
I'll come clean I don't need no vice
I know you want to keep me waitin'
I think its funny that you might
Love is hard to leave
And it's hard to never have
Can you please crawl out of your window
You can play with all my love
Yeah yeah yeah
Box up all our records
And a head full of ideas
And a hand full of escape routes
They're going to burn you","Tenderness, Tension"
473,0nqjaaZQtY9fgl1M9qjssn,a broken wing,martina mcbride,a broken wing_martina mcbride,0,0.478,1,0.0,0.333,0.219,0.5,0.0377822642515656,0.4369323915237134,1.0,0.8049131179637787,0.0380020597322348,0.2740963855421687,0.8108782738928733,0.6000000000000001,martina mcbride,Country,a broken wing,Evolution,1997.0,"She loved him like he was
The last man on Earth
Gave him everything she ever had
He'd break her spirit down
Then come loving up on her
Give a little, then take it back
She'd tell him about her dreams
He'd just shoot 'em down
Lord he loved to make her cry
""You're crazy for believing
You'll ever leave the ground""
He said, ""Only angels know how to fly""

And with a broken wing
She still sings
She keeps an eye on the sky
With a broken wing
She carries her dreams
Man, you ought to see her fly

One Sunday morning
She didn't go to church
He wondered why she didn't leave
He went up to the bedroom
Found a note by the window
With the curtains blowin' in the breeze

And with a broken wing
She still sings
She keeps an eye on the sky
With a broken wing
She carries her dreams
Man, you ought to see her fly

With a broken wing
She carries her dreams
Man, you ought to see her
Flyyyyyyyyyyyyy
With a broken wing","Amazement, Nostalgia, Sadness, Tenderness"
474,6kEyuKmF4kZylB5LcuRd8Y,space oddity,david bowie,space oddity_david bowie,0,0.328,1,5.39e-06,0.162,0.332,0.49,0.0397522265540309,0.4601412714429869,0.0,0.6710260646108663,0.0621009268795056,0.7449799196787149,0.3279798361074921,0.8,david bowie,Rock,space oddity,David Bowie/Space Oddity,1969.0,"Ground Control to Major Tom
Ground Control to Major Tom
Take your protein pills and put your helmet on
(Ten) Ground Control (Nine) to Major Tom (Eight, seven)
(Six) Commencing (Five) countdown, engines on
(Four, three, two)
Check ignition (One) and may God's love (Lift off) be with you


This is Ground Control to Major Tom
You've really made the grade
And the papers want to know whose shirt you wear
Now it's time to leave the capsule if you dare
This is Major Tom to Ground Control
I'm stepping through the door
And I'm floating in a most peculiar way
And the stars look very different today

For here am I sitting in a tin can
Far above the world
Planet Earth is blue
And there's nothing I can do

Though I'm past 100,000 miles
I'm feeling very still
And I think my spaceship knows which way to go
Tell my wife I love her very much
She knows
Ground Control to Major Tom
Your circuit's dead, there's something wrong
Can you hear me, Major Tom?
Can you hear me, Major Tom?
Can you hear me, Major Tom?
Can you

Here am I floating 'round my tin can
Far above the moon
Planet Earth is blue
And there's nothing I can do","Amazement, Power, Sadness, Tension"
475,1ofhfV90EnYhEr7Un2fWiv,changes,2pac,changes_2pac,1,0.665,1,0.0,0.224,0.331,0.71,0.0472568448491368,0.8728557013118062,0.6363636363636364,0.8215706069505628,0.0751802265705458,0.0454819277108433,0.4509803921568627,0.8,2pac,Hip-Hop,changes,Greatest Hits,1998.0,"I see no changes, wake up in the morning and I ask myself
Is life worth livin'? Should I blast myself?
I'm tired of bein' poor and, even worse, I'm black
My stomach hurts so I'm lookin' for a purse to snatch
Cops give a damn about a negro
Pull the trigger, kill a nigga, he's a hero
""Give the crack to the kids, who the hell cares?
One less hungry mouth on the welfare!""
First ship 'em dope and let 'em deal to brothers
Give 'em guns, step back, watch 'em kill each other
""It's time to fight back,"" that's what Huey said
Two shots in the dark, now Huey's dead
I got love for my brother
But we can never go nowhere unless we share with each other
We gotta start makin' changes
Learn to see me as a brother instead of two distant strangers
And that's how it's supposed to be
How can the Devil take a brother if he's close to me?
I'd love to go back to when we played as kids
But things change… and that's the way it is

That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah
That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah

I see no changes, all I see is racist faces
Misplaced hate makes disgrace to races
We under, I wonder what it takes to make this
One better place, let's erase the wasted
Take the evil out the people, they'll be actin' right
‘Cause both black and white are smokin' crack tonight
And the only time we chill is when we kill each other
It takes skill to be real, time to heal each other
And although it seems heaven-sent
We ain't ready to see a black president
It ain't a secret, don't conceal the fact
The penitentiary's packed and it's filled with blacks
But some things will never change
Try to show another way but you stayin' in the dope game
Now tell me, what's a mother to do?
Bein' real don't appeal to the brother in you
You gotta operate the easy way
""I made a G today,"" but you made it in a sleazy way
Sellin' crack to the kids
""I gotta get paid!"" — well hey, but that's the way it is

That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah
That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah

We gotta make a change
It's time for us as a people to start makin' some changes
Let's change the way we eat
Let's change the way we live
And let's change the way we treat each other
You see the old way wasn't workin'
So it's on us to do what we gotta do to survive

And still I see no changes; can't a brother get a little peace?
It's war on the streets and a war in the Middle East
Instead of war on poverty
They got a war on drugs so the police can bother me
And I ain't never did a crime I ain't have to do
But now I'm back with the facts, givin' it back to you
Don't let 'em jack you up, back you up
Crack you up and pimp-smack you up
You gotta learn to hold your own
They get jealous when they see you with your mobile phone
But tell the cops they can't touch this
I don't trust this, when they try to rush I bust this
That's the sound of my tool
You say it ain't cool, my mama didn't raise no fool
And as long as I stay black, I gotta stay strapped
And I never get to lay back
‘Cause I always got to worry 'bout the payback
Some buck that I roughed up way back
Comin' back after all these years
""Rat-a-tat-tat-tat-tat,"" that's the way it is

That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah
(You're my brother, you're my sister)
That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah

Some things'll never change","Nostalgia, Sadness, Tension"
476,00i2HU7TEzzftShjRrDSEF,changes,2pac,changes_2pac,1,0.657,1,0.0,0.14,0.316,0.73,0.0472805192854094,0.8728557013118062,0.6363636363636364,0.8149473813020067,0.07826982492276,0.0405622489959839,0.4509885096659239,0.8,2pac,Hip-Hop,changes,Greatest Hits,1998.0,"I see no changes, wake up in the morning and I ask myself
Is life worth livin'? Should I blast myself?
I'm tired of bein' poor and, even worse, I'm black
My stomach hurts so I'm lookin' for a purse to snatch
Cops give a damn about a negro
Pull the trigger, kill a nigga, he's a hero
""Give the crack to the kids, who the hell cares?
One less hungry mouth on the welfare!""
First ship 'em dope and let 'em deal to brothers
Give 'em guns, step back, watch 'em kill each other
""It's time to fight back,"" that's what Huey said
Two shots in the dark, now Huey's dead
I got love for my brother
But we can never go nowhere unless we share with each other
We gotta start makin' changes
Learn to see me as a brother instead of two distant strangers
And that's how it's supposed to be
How can the Devil take a brother if he's close to me?
I'd love to go back to when we played as kids
But things change… and that's the way it is

That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah
That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah

I see no changes, all I see is racist faces
Misplaced hate makes disgrace to races
We under, I wonder what it takes to make this
One better place, let's erase the wasted
Take the evil out the people, they'll be actin' right
‘Cause both black and white are smokin' crack tonight
And the only time we chill is when we kill each other
It takes skill to be real, time to heal each other
And although it seems heaven-sent
We ain't ready to see a black president
It ain't a secret, don't conceal the fact
The penitentiary's packed and it's filled with blacks
But some things will never change
Try to show another way but you stayin' in the dope game
Now tell me, what's a mother to do?
Bein' real don't appeal to the brother in you
You gotta operate the easy way
""I made a G today,"" but you made it in a sleazy way
Sellin' crack to the kids
""I gotta get paid!"" — well hey, but that's the way it is

That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah
That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah

We gotta make a change
It's time for us as a people to start makin' some changes
Let's change the way we eat
Let's change the way we live
And let's change the way we treat each other
You see the old way wasn't workin'
So it's on us to do what we gotta do to survive

And still I see no changes; can't a brother get a little peace?
It's war on the streets and a war in the Middle East
Instead of war on poverty
They got a war on drugs so the police can bother me
And I ain't never did a crime I ain't have to do
But now I'm back with the facts, givin' it back to you
Don't let 'em jack you up, back you up
Crack you up and pimp-smack you up
You gotta learn to hold your own
They get jealous when they see you with your mobile phone
But tell the cops they can't touch this
I don't trust this, when they try to rush I bust this
That's the sound of my tool
You say it ain't cool, my mama didn't raise no fool
And as long as I stay black, I gotta stay strapped
And I never get to lay back
‘Cause I always got to worry 'bout the payback
Some buck that I roughed up way back
Comin' back after all these years
""Rat-a-tat-tat-tat-tat,"" that's the way it is

That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah
(You're my brother, you're my sister)
That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah

Some things'll never change","Nostalgia, Sadness, Tension"
477,33CdK2WiQfodCIHiXfgoLJ,changes,2pac,changes_2pac,0,0.675,1,0.0,0.244,0.321,0.45,0.0472472326720036,0.8708375378405651,0.0,0.8260217816935878,0.0748712667353244,0.045582329317269,0.4509316871024957,0.8,2pac,Hip-Hop,changes,Greatest Hits,1998.0,"I see no changes, wake up in the morning and I ask myself
Is life worth livin'? Should I blast myself?
I'm tired of bein' poor and, even worse, I'm black
My stomach hurts so I'm lookin' for a purse to snatch
Cops give a damn about a negro
Pull the trigger, kill a nigga, he's a hero
""Give the crack to the kids, who the hell cares?
One less hungry mouth on the welfare!""
First ship 'em dope and let 'em deal to brothers
Give 'em guns, step back, watch 'em kill each other
""It's time to fight back,"" that's what Huey said
Two shots in the dark, now Huey's dead
I got love for my brother
But we can never go nowhere unless we share with each other
We gotta start makin' changes
Learn to see me as a brother instead of two distant strangers
And that's how it's supposed to be
How can the Devil take a brother if he's close to me?
I'd love to go back to when we played as kids
But things change… and that's the way it is

That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah
That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah

I see no changes, all I see is racist faces
Misplaced hate makes disgrace to races
We under, I wonder what it takes to make this
One better place, let's erase the wasted
Take the evil out the people, they'll be actin' right
‘Cause both black and white are smokin' crack tonight
And the only time we chill is when we kill each other
It takes skill to be real, time to heal each other
And although it seems heaven-sent
We ain't ready to see a black president
It ain't a secret, don't conceal the fact
The penitentiary's packed and it's filled with blacks
But some things will never change
Try to show another way but you stayin' in the dope game
Now tell me, what's a mother to do?
Bein' real don't appeal to the brother in you
You gotta operate the easy way
""I made a G today,"" but you made it in a sleazy way
Sellin' crack to the kids
""I gotta get paid!"" — well hey, but that's the way it is

That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah
That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah

We gotta make a change
It's time for us as a people to start makin' some changes
Let's change the way we eat
Let's change the way we live
And let's change the way we treat each other
You see the old way wasn't workin'
So it's on us to do what we gotta do to survive

And still I see no changes; can't a brother get a little peace?
It's war on the streets and a war in the Middle East
Instead of war on poverty
They got a war on drugs so the police can bother me
And I ain't never did a crime I ain't have to do
But now I'm back with the facts, givin' it back to you
Don't let 'em jack you up, back you up
Crack you up and pimp-smack you up
You gotta learn to hold your own
They get jealous when they see you with your mobile phone
But tell the cops they can't touch this
I don't trust this, when they try to rush I bust this
That's the sound of my tool
You say it ain't cool, my mama didn't raise no fool
And as long as I stay black, I gotta stay strapped
And I never get to lay back
‘Cause I always got to worry 'bout the payback
Some buck that I roughed up way back
Comin' back after all these years
""Rat-a-tat-tat-tat-tat,"" that's the way it is

That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah
(You're my brother, you're my sister)
That's just the way it is
Things'll never be the same
That's just the way it is, aww yeah

Some things'll never change","Nostalgia, Sadness, Tension"
478,1TqmZVIyeD4aN4Wa0wbnfy,pure morning,placebo,pure morning_placebo,0,0.898,1,4.04e-05,0.11,0.202,0.62,0.0447528727059382,0.3905146316851665,0.7272727272727273,0.8132189182574644,0.0695159629248197,0.0373493975903614,0.3301959160811913,0.8,placebo,Rock,pure morning,Without You I’m Nothing,1998.0,"A friend in need's a friend indeed
A friend with weed is better
A friend with breasts and all the rest
A friend who's dressed in leather
A friend in need's a friend indeed
A friend who'll tease is better
Our thoughts compressed, which makes us blessed
And makes for stormy weather

A friend in need's a friend indeed
My Japanese is better
And when she's pressed, she will undress
And then she's boxing clever
A friend in need's a friend indeed
A friend who bleeds is better
My friend confessed she passed the test
And we will never sever

Day's dawning, skin's crawling
Day's dawning, skin's crawling
Day's dawning, skin's crawling
Day's dawning, skin's crawling
Pure morning
Pure morning
Pure morning
Pure morning

A friend in need's a friend indeed
A friend who'll tease is better
Our thoughts compressed, which makes us blessed
And makes for stormy weather
A friend in need's a friend indeed
A friend who bleeds is better
My friend confessed she passed the test
And we will never sever,

Day's dawning, skin's crawling
Day's dawning, skin's crawling
Day's dawning, skin's crawling
Day's dawning, skin's crawling
Pure morning
Pure morning
Pure morning
Pure morning
Pure morning
Pure morning
Pure morning
Pure morning

A friend in need's a friend indeed
My Japanese is better
And when she's pressed, she will undress
And then she's boxing clever
A friend in need's a friend indeed
A friend with weed is better
A friend with breasts and all the rest
A friend who's dressed in leather","Amazement, Calmness, Joyful activation, Power, Tenderness"
479,47wZfF4OdME3xkIPhhpSSF,gimme some more,busta rhymes,gimme some more_busta rhymes,1,0.855,0,5.87e-05,0.771,0.78,0.61,0.0276124028413595,0.5963673057517659,1.0,0.7902135340186001,0.349124613800206,0.0083534136546184,0.5549697419849745,0.8,busta rhymes,Hip-Hop,gimme some more,E.L.E. (Extinction Level Event): The Final World Front,1998.0,"Yeah, as a shorty, playing in the front yard of the crib
Fell down, and I bumped my head
Somebody helped me up and asked me if I bumped my head
I said, ""Yeah""
So then they said, ""Oh, so that mean we gon', you gon' switch it on 'em?""
I said' ""Yeah, Flipmode, Flipmode is the greatest""
Knowing as a shorty, I was always told
That if I ain't gon' be part of the greatest
I gotta be the greatest myself

C'mon, c'mon, yeah, c'mon
Yeah, nigga, what? What a surprise
Give ya Some'n, make a nigga close both of your eyes
All my niggas gettin' money capitalize
Die little small guy, we on the rise
Everything a nigga touch platinumize
Fully equipped, you know we come wit' all the supplies
Got a big gun, and I'ma show you the size
You fuck wit' any of my Flipmode family ties
Me and my niggas be comin' through stalkin' you out
Killin' off any and everything you talkin' about
See you in the club, now we walkin' you out
Shoulda' thought twice 'fo you went and opened your mouth
Yo, anyway we stay keepin it movin'
Fuckin' with the wrong nigga, hope you know what you doin'
Now blame me, all the same niggas is lame
It's not a game, makin' names still splittin' your frames!

Y'all niggas had enough? (Gimme some more)
Y'all niggas want the wild shit? (Gimme some more)
Yo, Spliff, where the weed at? (Gimme some more)
I know ya'll niggas need that (Gimme some more)
Even though we getting money you can (Gimme some more)
With the cars and the big crib (Gimme some more)
Everybody spread love (Gimme some more)
If you want it let me hear you say it (Gimme some more)

Flash with a rash gimme my cash flickin' my ash
Runnin' with my money son go out with a blast
Do what you want, a nigga's cuttin' the corner
You fuckin' up the order, go ahead and meet the reporter
Yo, she tellin' news on how you switch to a bitch
Little fake funny style, nigga chill with a snitch
So now I pass you straight up I don't got nothing to ask you
Make a little room for me and all my niggas to pass through
Cartier, Sidney Poitier, hooray shit
What with all my niggas from around the way shit
When I come through you niggas know I do my thing
Bring more shit that generate money, cha-ching
Arrest you lyrically flow and caress you
Bless you, then a nigga come to your rescue
While you assume a nigga blossom and bloom
I'm comin' soon, hit you with a boom, gimme some room!

Y'all niggas had enough? (Gimme some more)
Y'all niggas want the wild shit? (Gimme some more)
Yo, Spliff, where the weed at? (Gimme some more)
I know ya'll niggas need that (Gimme some more)
Even though we getting money you can (Gimme some more)
With the cars and the big crib (Gimme some more)
Everybody spread love (Gimme some more)
If you want it let me hear you say it (Gimme some more)

Yo (Yo)
Live nigga shit, know what I mean?
I represent while we gettin' money and reign supreme
Hope you niggas know we comin' through full-steam
Can't see me—better turn on your high beam
All my niggas wildin', ringin' the siren
(Flipmode!) be the glory niggas on my team
Never should you ever try to fuck wit' my cream
I O.D. when my shit get all in your bloodstream
Every time we be rippin' it, be blowing it down
Blowing you off fuckin' wit' the hottest niggas around ('round)
Ruckus when me and my people run through your town
Holdin' it down takin' a while and then gimme my crown
Aye, (Yo) all my people need to come and surround
A nigga be hittin' so much it make you fall on the ground
Sure to make you shout that's what I be all about
Turnin' you out makin' all you niggas fall out!

Y'all niggas had enough? (Gimme some more)
Y'all niggas want the wild shit? (Gimme some more)
Yo, Spliff, where the weed at? (Gimme some more)
I know ya'll niggas need that (Gimme some more)
Even though we getting money you can (Gimme some more)
With the cars and the big crib (Gimme some more)
Everybody spread love (Gimme some more)
If you want it let me hear you say it (Gimme some more)","Power, Tension"
480,4cdAXfguhQHYFkvuuzye1m,i just want to dance with you,george strait,i just want to dance with you_george strait,0,0.469,1,8.69e-05,0.104,0.502,0.56,0.0369397747261686,0.7214934409687184,0.0,0.7850893294175232,0.0287332646755921,0.4407630522088354,0.4626614876958856,0.8,george strait,Country,i just want to dance with you,One Step At A Time,1998.0,"I don't want to be the kind to hesitate
Be too shy, wait too late
I don't care what they say other lovers do
I just want to dance with you

I gotta feeling that you have a heart like mine
So let it show, let it shine
If we have a chance to make one heart of two
I just want to dance with you

I want to dance with you, twirl you all around the floor
That's what they intended dancing for
I just want to dance with you
I want to dance with you, hold you in my arms once more
That's what they invented dancing for
I just want to dance with you

I caught you looking at me when I looked at you
Yes I did, ain't that true?
You won't get embarrassed by the things I do
I just want to dance with you

Oh the boys are playing softly and the girls are too
So am I and so are you
If this was a movie, we'd be right on cue
I just want to dance with you


I just want to dance with you
I just want to dance with you
I just want to dance with you","Joyful activation, Tenderness"
481,1A7pz58VR2Lpc19c58QdSo,road rage,catatonia,road rage_catatonia,0,0.594,1,0.000243,0.215,0.428,0.52,0.054298476612327,0.4994954591321897,0.7272727272727273,0.819153817914831,0.0299691040164778,0.0178714859437751,0.3792703171104915,0.8,catatonia,Rock,road rage,International Velvet,,"If all you've got to do today is find peace of mind
Come round you can take a piece of mine
And if all you've got to do today is hesitate
Come here, you can leave it late with me

You could be taking it easy on yourself
You should be making it easy on yourself
'Cause you and I know
It's all over the front page, you give me road rage
Racing through the best days
It's up to you boy you're driving me crazy
Thinking you may be losing your mind

If all you've got to prove today is your innocence
Calm down, you're as guilty as can be
But as all you've got to lose, alludes to yesterday
Yesterday's through, now do anything you please

You could be taking it easy on yourself
You should be making it easy on yourself
'Cause you and I know
It's all over the front page you give me road rage
Racing through the best days
It's up to you boy you're driving me crazy
Thinking you may be losing your mind
You're losing your mind

You, you've been racing through the best days
You, you've been racing through the best days
Space age, road rage, fast lane

And if all you've got to do today is find peace of mind
Come here, you can take a piece of mine

You could be taking it easy on yourself
You should be making it easy on yourself
'Cause you and I know
It's all over the front page, you give me road rage
Racing through the best days
It's up to you boy you're driving me crazy
Thinking you may be losing your mind

But you and I know
We all live in the space age, coming down with road rage
Racing through the best days
It's up to you boy you're driving me crazy
Thinking you may be losing your mind

It's not over, it's not over, it's not over
It's not over, it's not over, it's not over, you and I know
We all live in the space age, you give me road rage
Racing to the best days
It's up to you boy you're driving me crazy
Thinking you may be losing your mind
Losing your mind","Calmness, Power, Sadness, Tenderness, Tension"
