track_id,genre,track_name,artist_name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3d9DChrdc6BOeFsbrZ3Is0,funk,Under the Bridge,Red Hot Chili Peppers,83,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4
3dCKjMKvr4qlupWQS64e4n,electra,Catacomb,HVDES,43,0.448,0.701,1,-5.28,1,0.0595,0.00111,0.00361,0.124,0.468,169.959,220235,4
3dDmfIGnoXhdiLkO4SFRwW,"Acoustic Blues, Acoustic Blues",Five String Blues,Roy Buchanan,29,0.537,0.397,2,-12.557,0,0.0388,0.414,0.65,0.0852,0.689,136.066,383533,3
3dE0Cj8I0aNT78sxpntLRi,memphis soul,Son of a Preacher Man,Aretha Franklin,24,0.46,0.497,2,-10.243,1,0.0739,0.544,0.0,0.226,0.554,144.502,196667,1
3dE55fS9fjlRzcoeLy3G7X,chicago rap,36,Johnny May Cash,18,0.745,0.725,10,-7.832,0,0.0469,0.0658,0.0,0.0879,0.835,133.674,176210,4
3dEMsRyyyeSO6vWpHGu43n,country rock,Sober,Tom MacDonald,50,0.507,0.581,2,-6.203,1,0.0701,0.0151,0.0,0.142,0.0614,130.267,273692,4
3dFnpmdhmMpniM5L42Hn05,french tech house,Sex And Sugar - Original mix,Anicée,0,0.716,0.93,5,-7.121,0,0.0569,0.00212,0.365,0.201,0.861,124.009,434980,4
3dFw007hmCCV8qdlk9Gbf0,electra,Not Enough,Rezz,46,0.553,0.679,10,-6.046,0,0.0257,0.0522,0.0176,0.144,0.367,102.951,161260,4
3dGHFQFXqI3ki8oClUVqn7,memphis soul,Wanna Say,Al Green,33,0.755,0.526,10,-9.202,1,0.0294,0.00755,0.548,0.14,0.514,96.78,222133,4
3dHZA5mbQ6AjBwn6TbbyfT,new wave,"Say Hello, Wave Goodbye - 7"" Single Version",Soft Cell,28,0.48,0.444,0,-11.842,1,0.0311,0.524,0.0,0.139,0.496,102.358,330107,4
3dHuvUDEMOPMQPDlyk472w,bass house,Fashionista,Snail's House,32,0.681,0.822,0,-7.573,1,0.0503,0.00051,0.725,0.899,0.501,130.012,203545,4
3dIHbESFU5Ko4Vmv7PQq4t,conscious hip hop,Hip Hop Rules,Boogie Down Productions,11,0.697,0.318,7,-16.011,1,0.289,0.0102,0.0,0.087,0.541,177.199,248400,4
3dK81yrmlMjydQixoDiFnZ,glam rock,Hard as a Rock,Bulletboys,34,0.459,0.896,11,-5.823,0,0.0399,0.00149,0.00134,0.0918,0.568,139.529,187227,4
3dKklUVwlbLrw7xpfYyIFW,chopped and screwed,Paper Tags On This Whip - Screwed & Chopped Version,Pollie Pop,12,0.546,0.768,1,-7.875,0,0.368,0.276,0.0,0.572,0.448,115.851,105732,4
3dKxYPmxWWlTQOW0KqB3Mr,pop rap,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,44,0.661,0.671,7,-4.284,1,0.033,0.0507,0.0,0.133,0.79,81.001,288877,4
3dPQuX8Gs42Y7b454ybpMR,punk,Seven Nation Army,The White Stripes,86,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,232107,4
3dQHizyB96KlWaSjvnqPPf,bedroom pop,Archetype,Omar Apollo,0,0.676,0.338,9,-7.96,1,0.0284,0.372,5.57e-06,0.468,0.321,92.029,168829,4
3dROUsxsZTpvbChhtKYk1e,chicago drill,If I Die Young,DJ 45,44,0.846,0.515,6,-10.739,0,0.205,0.141,0.0,0.106,0.363,130.046,232468,4
3dSCWoboQhmsUmUF4IdL8Z,philly rap,Human Video Game - Edit,DJ Jazzy Jeff & The Fresh Prince,10,0.762,0.443,11,-17.531,1,0.174,0.011,3.69e-06,0.0782,0.774,100.174,254467,4
3dTASlONlwmuPonLCM7GJp,australian house,Mansion In The Slums,Crowded House,29,0.614,0.514,9,-12.392,0,0.03,0.0493,3.42e-05,0.258,0.868,99.848,225533,4
3dTOIQXPegdYIKu4XKEqlD,glam metal,Still of the Night - 2018 Remaster,Whitesnake,0,0.357,0.853,4,-7.529,0,0.0492,0.00235,0.0013,0.158,0.294,100.157,397768,4
3dTwCrhn4RvzbgzEwn2xqe,praise,Strike The Ground,Travis Greene,41,0.635,0.715,7,-6.428,1,0.0398,0.0125,0.0,0.211,0.395,124.994,393120,3
3dUMuxNadGxCE3qXuhCwqa,Alternative Dance,Dance Apocalyptic,Janelle Monáe,44,0.578,0.777,0,-7.572,1,0.243,0.261,0.00318,0.223,0.65,205.749,205200,4
3dWHnGNPqKepbn4f8eSZA1,irish rock,With Love,Thin Lizzy,21,0.388,0.703,11,-8.243,0,0.0406,0.247,0.0658,0.207,0.745,135.187,280707,4
3dXb6s1el8hzFxTAu9djuI,heartland rock,"Turn The Page - Live At Cobo Hall, Detriot/1975/Remaster 2011",Bob Seger,32,0.391,0.371,9,-10.506,1,0.0403,0.194,0.0,0.921,0.302,78.153,306893,4
3dao4UwUZKZOzfbeu1A2Vg,compositional ambient,Für Alina,Arvo Pärt,0,0.462,0.00217,11,-20.42,0,0.0715,0.976,0.864,0.093,0.171,113.511,120025,4
3daxFxd4A8TwyBYeOrR2em,compositional ambient,"Comptine d'un autre été, l'après midi",Yann Tiersen,0,0.276,0.0855,7,-22.754,1,0.0425,0.977,0.922,0.0913,0.0697,114.325,122462,4
3dbCYM0LJR8tiL0W1XXmpK,hip pop,Big Poppa - 2007 Remaster,The Notorious B.I.G.,46,0.723,0.73,9,-4.573,0,0.287,0.268,0.0,0.0639,0.764,84.708,249587,4
3dbPS8ADqR51KiyWWy0BGy,bubble trance,I Want To Tell You (Mixed),Push,42,0.538,0.78,10,-10.664,0,0.0636,0.00224,0.921,0.183,0.0327,125.985,152387,4
3dcYXNhGQthjGlQFhPQwlJ,urbano latino,Tattoo - Rumba Mix,Yero Company,46,0.84,0.773,9,-5.807,1,0.277,0.157,0.0,0.059,0.909,103.082,136347,4
3dczrpRkTRwwtvhcGfrYs6,Acoustic Blues,Love Letters,Pigeon Pit,35,0.449,0.987,5,-3.319,1,0.0695,0.178,0.0,0.181,0.899,188.282,84987,4
3dfT9IbDzkJuB8rQVTo52C,gangster rap,Ur Not The Same (feat. Akon),T-Pain,34,0.779,0.363,0,-12.772,1,0.0651,0.000218,0.0,0.0824,0.301,130.05,257507,4
3dfeExIa7mgkRn6BtCfLIF,hip pop,MI FAI IMPAZZIRE,BLANCO,0,0.477,0.844,11,-4.87,1,0.0458,0.00273,0.0,0.137,0.203,169.941,220235,4
3dhf1fz94EgBhoM4Ejpq1P,europop,Let It Snow! Let It Snow! Let It Snow!,Laura Pausini,0,0.615,0.37,5,-8.472,0,0.0355,0.708,2.53e-05,0.124,0.4,144.023,181147,4
3dhgkBsdD6JjdxDr0iZyQl,alternative rock,Psycho Killer - 2005 Remaster,Talking Heads,0,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,261413,4
3djNBlI7xOggg7pnsOLaNm,funk,California Love - Original Version,2Pac,64,0.761,0.847,7,-3.068,1,0.0417,0.0292,2.26e-06,0.39,0.765,91.519,284480,4
3djWekEDgbhAtkXGdFNbFt,experimental,BALD!,JPEGMAFIA,58,0.594,0.917,10,-2.382,1,0.3,0.0372,0.0,0.495,0.675,154.703,153932,4
3djo3hDJYRHTlkvR5nultv,lo-fi beats,Fading Light,Corey J. Beats,40,0.574,0.0549,7,-21.115,1,0.0341,0.975,0.933,0.0648,0.124,120.002,191021,4
3dl8bSF08LQfCf4T6CCksf,"plugg, pluggnb",On That Time,Playboi Carti,72,0.598,0.476,0,-3.673,1,0.0333,0.00584,0.0,0.265,0.0545,150.078,102422,4
3dmqIB2Qxe2XZobw9gXxJ6,singer-songwriter,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,75,0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,273600,4
3dn0l0iQ1oEKr6V9mBKLL5,Acoustic Pop,Have It All,Jason Mraz,16,0.643,0.638,1,-4.947,0,0.0407,0.205,0.0,0.0707,0.601,82.0,226107,4
3dnNDWgB0FAgjy9K1rSTKn,plugg,Opera,D. Savage,63,0.675,0.527,6,-7.433,0,0.249,0.0243,0.0,0.546,0.212,150.149,131213,4
3douDlGK31Ow3ZzkkGdVIW,atl trap,Mama (feat. Sick Pen),Gucci Mane,31,0.618,0.521,2,-5.301,0,0.0777,0.0561,0.0,0.0783,0.0425,125.258,263880,4
3dqBtBmG29pjd279uViHRv,bedroom pop,notice me,ROLE MODEL,3,0.718,0.482,8,-6.516,0,0.0443,0.138,0.0036,0.301,0.253,125.997,191880,4
3dqyI0rSvdVz3h7MDPYVHt,europop,Voulez-Vous,ABBA,0,0.682,0.862,11,-4.8,0,0.0435,0.16,0.000414,0.155,0.896,126.393,306787,4
3drG6UDqZc0kLumTuxwjey,bass house,melancholic,Snail's House,24,0.784,0.683,6,-3.058,0,0.0812,0.22,0.929,0.172,0.258,96.982,212977,4
3drrKFfR76XZmqESo0hIRa,nyc rap,Whoopty,CJ,0,0.711,0.598,3,-7.621,0,0.182,0.19,0.0,0.15,0.737,140.175,123429,4
3dtG4YkwnUHqUcLwFDg4xP,pop venezolano,Barquisimeto,Simón Díaz con La Rondalla Venezolana,16,0.714,0.534,9,-13.813,1,0.04,0.699,0.0,0.086,0.966,93.077,177307,3
3duApbD7WNtYIi3WuXWdWy,glam rock,No More Heroes,The Stranglers,0,0.283,0.933,0,-8.947,1,0.0693,0.000189,0.0333,0.365,0.74,151.158,208720,4
3duP6mBVDsHM8ioN7o7dAK,contemporary r&b,Boondocks,Little Big Town,70,0.41,0.78,9,-5.391,1,0.0332,0.211,0.0,0.48,0.695,88.016,272347,4
3duR01mNOrpXrPC9uwljTo,chill beats,arcanum,skyfall beats,37,0.446,0.746,8,-6.459,0,0.0389,0.226,0.666,0.262,0.162,82.062,188781,4
3dvXRk7TZ929m21p49RR5P,soul,Mariella,Khruangbin,69,0.593,0.576,2,-10.331,1,0.032,0.526,0.718,0.0827,0.559,109.935,310554,4
3dw5ZXe8vzvDQ1cbXisxyK,french tech house,The Primes,Da Fresh,0,0.783,0.918,5,-5.558,0,0.0861,4.84e-05,0.931,0.669,0.579,128.003,412500,4
3dxDj8pDPlIHCIrUPXuCeG,eurodance,Sandstorm,Darude,69,0.532,0.967,11,-7.977,0,0.0457,0.146,0.985,0.115,0.59,136.083,225667,4
3dyDvQiRXHqnn4orAlkk6T,canadian pop,Aura (feat. Kojey Radical),Rexx Life Raj,44,0.731,0.693,1,-7.372,0,0.0893,0.603,0.0677,0.111,0.798,161.991,203033,4
3dzUKC1e9z8SlcVXBy1TjD,dance pop,When Love Sucks,Jason Derulo,1,0.493,0.701,8,-6.741,0,0.116,0.0172,0.0,0.109,0.632,97.786,169646,4
3e3KjLET4atLyeADRBM4hI,aussietronica,Lights Up - Myd Remix,Flight Facilities,47,0.837,0.615,10,-7.472,0,0.105,0.00188,0.0127,0.279,0.626,118.03,215765,4
3e42yHHh7DDwwJPUFva6Jl,memphis soul,Try a Little Tenderness,Otis Redding,43,0.583,0.132,9,-15.067,0,0.057,0.192,1.91e-05,0.258,0.0695,102.937,201733,4
3e6EaLdpWwAtONTSRLk6Ft,"dutch pop, dutch pop","Popshit, Pt. 3",Rello4011,6,0.816,0.639,7,-10.789,1,0.433,0.37,0.00308,0.0727,0.537,144.029,133381,4
3e7ftZvBoMfKoZ9aztVLb0,irish rock,Kicking Up a Racket,Stiff Little Fingers,0,0.427,0.891,9,-6.541,0,0.115,0.0027,0.221,0.0624,0.362,107.927,163813,4
3e9L9HiHKcfYLAga28Vmcf,eurodance,Something,Lasgo,68,0.644,0.981,7,-6.644,0,0.0439,0.0271,9.67e-05,0.11,0.379,140.012,220973,4
3e9jL8tQI1JyBQgaXYFwUb,detroit trap,Uber,"Ryu, the Runner",58,0.865,0.464,10,-8.945,0,0.256,0.256,0.0,0.0741,0.803,140.002,157795,4
3eAKLZGMkoAsgevE9pRX5F,jersey club,Not Us Jersey Club,ProdbyKRI,33,0.6,0.449,1,-10.221,0,0.395,0.0657,0.000233,0.0422,0.449,88.878,102486,4
3eAoe3ZWXYmn3mCErzk65M,contemporary gospel,I’m Sure,The Gospel Legends,16,0.538,0.819,9,-11.331,1,0.123,0.212,0.0,0.119,0.839,181.945,391680,4
3eD9jZjv0QAUmwVqCe6tCt,Acoustic Blues,I Ain't Gonna Let Nobody Steal My Jellyroll,Taj Mahal,27,0.717,0.473,2,-11.872,1,0.0469,0.45,0.000143,0.116,0.905,97.582,193200,4
3eEVdV2BkZIqC3XGWJ9LIj,modern jungle,That Place,Chuck Fenda,9,0.771,0.677,9,-4.943,1,0.217,0.353,0.0,0.0646,0.813,86.973,217536,4
3eGZIooxS9bXBFl6xI344j,conscious hip hop,Hip Hop - Instrumental Version,Mos Def,33,0.561,0.5,3,-8.428,0,0.0293,0.00209,0.557,0.134,0.511,180.468,225963,4
3eGrTHQnpSE0LRrNrMxMRr,gospel r&b,Total Praise (with Vision) - Live,Richard Smallwood,42,0.217,0.498,3,-10.417,0,0.048,0.179,7.29e-06,0.714,0.135,98.304,299600,4
3eHyPR1TW9m41gpbe2prAE,nyc rap,Rap Up 2021,Uncle Murda,19,0.638,0.813,1,-3.41,1,0.393,0.106,0.0,0.312,0.652,87.326,839941,4
3eIan0PbvCtrCo9ulH4Qa9,canadian pop,Good Friends?,The Poppy Family,22,0.678,0.698,10,-10.619,1,0.029,0.368,0.000541,0.173,0.947,111.47,159173,4
3eInOwOksYdv6rkG79oEQc,hip hop,Self Care,Mac Miller,0,0.521,0.538,1,-8.109,1,0.206,0.367,0.00189,0.119,0.177,141.894,345133,4
3eJALu6LgD7SctuRqN4qZC,modern jungle,Jungle in the Sound,Brant Bjork,30,0.739,0.393,7,-11.795,1,0.0365,0.396,0.572,0.16,0.423,118.774,245844,4
3eL5vabpGV3guOaQEgTGp7,chill pop,Dozing Off,BROCKBEATS,11,0.382,0.245,10,-12.361,0,0.0579,0.9,0.918,0.108,0.374,76.417,125250,4
3eLYAj07yFdSF3LOiUMBFS,chicago soul,Kiss Me Thru The Phone,Soulja Boy,25,0.759,0.707,7,-3.812,1,0.0974,0.0153,0.0,0.0646,0.784,149.94,193627,4
3eMIS3nsVEMfgggObvWT3G,anime lo-fi,ben's death and tie fighter attack ~ star wars lofi,Closed on Sunday,41,0.487,0.344,4,-9.382,1,0.0406,0.897,0.464,0.138,0.0579,80.239,79781,4
3eMlEah3vDDXD9QrtCMWEO,smooth soul,When Sly Calls (Don't Touch That Phone),Michael Franks,0,0.691,0.459,11,-14.449,0,0.115,0.263,6.67e-05,0.127,0.318,108.198,351933,4
3eOU3O90lHhps1p2JNhZvz,underground hip hop,WHATS POPPIN - Remix,Jack Harlow,3,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,227478,4
3eOU4KmhGupjIj6BYHZpm5,bass house,Cosmic Air Ride,YUC'e,34,0.504,0.962,6,-3.099,0,0.0581,0.00215,0.026,0.423,0.636,164.982,191889,4
3ePg9BKkQc3U49iitmqFqM,praise,Surely The Presence Of The Lord,Don Marsh,48,0.301,0.416,3,-11.018,1,0.0384,0.907,0.0,0.0921,0.13,91.294,113493,4
3eRE1KwnUma75nu1HhoNY4,swing,Can We Talk,Tevin Campbell,66,0.66,0.646,2,-9.111,0,0.0426,0.0312,5.06e-06,0.033,0.621,172.376,284080,4
3eSHmxFBU8Y8CNCKsXHhS0,disco,Stayin' Alive,Bee Gees,1,0.676,0.901,10,-6.12,0,0.0416,0.0698,0.000108,0.368,0.9,103.683,284667,4
3eTMWHfAxwRop0mAl1uOe5,aussietronica,Changes,PNAU,59,0.822,0.692,3,-8.041,0,0.0371,0.00976,0.755,0.0696,0.235,126.001,342857,4
3eVpxdalmm2lTqGNaiOeWR,minneapolis sound,One Life To Live,Orville Shannon,5,0.466,0.805,6,-6.402,0,0.187,0.0821,0.0,0.263,0.851,125.988,182720,4
3eYsOMYlMdhJQ9UH5WFa3N,"pop rock, alternative rock",The Kids Aren't Alright,The Offspring,0,0.513,0.945,1,-4.205,1,0.0347,0.006,3.25e-05,0.0581,0.803,99.552,179947,4
3eZO7NzLaBGmdqQKcYx1Zc,memphis soul,Can't Be Still,Booker T. & the M.G.'s,34,0.605,0.531,10,-12.956,1,0.0359,0.22,0.886,0.123,0.967,151.427,119560,4
3ebSVDHXkndzVifkpzPmwa,memphis soul,I Say a Little Prayer,Aretha Franklin,29,0.589,0.558,9,-6.908,1,0.0314,0.567,0.0,0.102,0.466,133.271,212360,4
3ebXMykcMXOcLeJ9xZ17XH,house,Scared to Be Lonely,Martin Garrix,79,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,220883,4
3ecBmFIZy1UCayD0Nceeix,glam punk,Chinese Rocks,Johnny Thunders,3,0.147,0.717,7,-7.808,1,0.0521,0.0192,0.0,0.865,0.477,144.972,164747,4
3ecjLsu0dSzgZqgX2aQfBQ,detroit hip hop,Jay & Twan 1,Tee Grizzley,0,0.918,0.449,1,-8.382,1,0.263,0.0309,0.0,0.113,0.0385,99.959,173400,4
3eeQcMU76FdM3YNeLxx9ju,chopped and screwed,Custom Rims (Picture Me Rollin) - Screwed & Chopped Version,Pollie Pop,12,0.481,0.85,2,-6.171,1,0.373,0.174,0.0,0.404,0.444,121.141,64296,4
3eehza2gtnH8erFNF2Rks1,alternative hip hop,Wild Irish Roses,Smino,7,0.704,0.309,5,-11.286,0,0.515,0.556,2.02e-05,0.311,0.622,88.397,169985,4
3eekarcy7kvN4yt5ZFzltW,house,HIGHEST IN THE ROOM,Travis Scott,83,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4
3efGNdABc2JsyqPGKwRswp,bedroom pop,Keeping Tabs,Cuco,2,0.669,0.854,2,-5.69,1,0.0369,0.729,0.0,0.106,0.907,139.972,248161,4
3eiIJXJqj3haIUxs8TYa5j,japanese piano,"Fantasia alla marcia for piano, chorus and orchestra",Yoko Shimomura,27,0.137,0.32,5,-11.993,1,0.0326,0.84,0.759,0.121,0.0909,74.197,466427,4
3eii5r3EuUMsq7AjcSvsEw,modern jungle,Smiling Faces,Anthony B,18,0.456,0.723,4,-6.098,0,0.141,0.398,0.0,0.214,0.608,161.76,191216,4
3eikqF7aMxvwI5DLK2f1Dv,jazz funk,All Aboard The Soul Funky Train,The J.B.'s,25,0.573,0.804,10,-9.457,0,0.0938,0.507,0.616,0.232,0.954,112.155,273227,4
3eiqGYWTtgXDhu81eygdg5,dance pop,Let Me Reintroduce Myself,Gwen Stefani,2,0.611,0.839,10,-4.155,0,0.0569,0.0259,0.0,0.347,0.818,85.992,191837,4
3ekAN7Ijl9vIemCaDbh29K,neo soul,Brown Skin,India.Arie,53,0.697,0.445,5,-7.081,1,0.0638,0.263,0.00274,0.133,0.396,119.943,296107,4
3ekNuTF3UpOvIZCfiejpnC,folk-pop,Stubborn Love,The Lumineers,73,0.598,0.56,0,-11.679,1,0.0375,0.607,0.0432,0.196,0.221,115.01,279000,4
3el29CrkUoLu2GmWrTMIqN,trap queen,Fake Love (feat. Queen Naija),Jeezy,31,0.64,0.81,2,-3.037,1,0.163,0.0155,0.0,0.77,0.219,83.995,194613,4
3elWsvJ0uWcA0w4IPuS8FE,vocal jazz,Five,Bill Evans,0,0.4,0.59,0,-21.142,0,0.109,0.768,0.276,0.935,0.731,105.74,147707,4
3emdo2KRydZpbw7bViC1Ag,british soul,Soulmate,Chloe Chadwick,21,0.492,0.707,11,-6.957,0,0.0314,0.0112,6.87e-05,0.112,0.368,89.92,232075,4
3eokV6d2dmgCETzyTQ0Qi0,canadian pop,Born in Chains,Leonard Cohen,29,0.523,0.307,9,-13.513,0,0.0415,0.874,2.84e-06,0.109,0.158,94.766,295587,3
3eqedDrQPJRMmxKcjnAxXG,chicago drill,Feeling Like a Billion Bucks,King Louie,6,0.507,0.398,2,-21.624,1,0.294,0.0203,1.14e-06,0.323,0.513,151.688,245030,4
3eqpD85VRMVBjEffvEh0XF,australian hip hop,Battle Scars,Guy Sebastian,6,0.517,0.811,5,-4.526,0,0.286,0.186,0.0,0.105,0.494,168.269,250320,4
3er1P8R0d1Vxc3L5wWitj5,houston rap,Bout His Cash,Rapid Ric,2,0.765,0.614,9,-11.24,1,0.492,0.0752,0.0,0.453,0.63,72.845,243373,4
3erTImQu0k7TObsFEElKcO,latin pop,Sé Que Te Duele,Alejandro Fernández,0,0.691,0.854,9,-4.77,1,0.0735,0.239,0.0,0.0969,0.779,94.96,228133,4
3euOV1w9zQznCNPZGtYOC2,"philly rap, rage rap",Flooded the Face,Lil Uzi Vert,3,0.64,0.609,1,-7.714,0,0.304,0.492,2.47e-06,0.152,0.393,131.889,192727,4
3evRPMIRorDpJq46voGzpA,australian house,Fall At Your Feet,Crowded House,0,0.648,0.49,0,-9.004,0,0.0246,0.428,0.00184,0.103,0.558,102.55,198245,4
3ewSxAjIejXBZ7tk5llr11,memphis soul,My Lover's Prayer,Otis Redding,38,0.695,0.279,9,-10.965,1,0.0427,0.851,0.00029,0.178,0.543,125.179,190507,3
3ez3lEOfRxRwZUrWh9SZAp,canadian pop,Popular - Music from the HBO Original Series,The Weeknd,1,0.854,0.674,1,-6.23,1,0.184,0.0517,8.53e-05,0.509,0.848,99.022,215467,4
3eze1OsZ1rqeXkKStNfTmi,chicago rap,Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper,63,0.505,0.397,5,-9.349,1,0.324,0.716,0.0,0.0853,0.558,95.063,219683,1
3f05bbT8vVZ7wrwVbvQeVP,"pop venezolano, pop venezolano",El Gavilán,Simón Díaz con La Rondalla Venezolana,12,0.715,0.645,1,-5.811,0,0.0331,0.841,0.0,0.107,0.94,107.551,178547,3
3f0LLbWdeSlRnL9KMbnIGQ,"gospel r&b, gospel",Vida aos Sepulcros,Gabriela Rocha,0,0.318,0.708,4,-4.293,1,0.0394,0.135,0.0,0.117,0.17,138.883,293702,3
3f0i4XGaih1vziceGVZMMl,"country rock, pop rock",A ROCK,HARDY,61,0.557,0.55,6,-8.866,1,0.0753,0.527,0.0,0.078,0.572,160.008,220832,4
3f1vsZadYsvTMOV9NXzAR2,british soul,What's Going On,Seal,37,0.271,0.579,0,-10.345,0,0.0345,0.551,0.00104,0.331,0.337,102.766,267000,4
3f20bCCFsau5VlQgitQa7a,jazz blues,Minor Blues,Stephane Wrembel,33,0.621,0.578,7,-7.355,0,0.0403,0.763,0.00824,0.13,0.867,90.568,127773,4
3f2sRM7F3Os1nd6su4vEn5,conscious hip hop,What I'm After Remix,Lords Of The Underground,17,0.733,0.581,11,-9.426,0,0.364,0.307,1.12e-06,0.309,0.794,90.927,291600,4
3f410PG8ZspL9VXXXtUna2,country rock,Rock And Roll Cowboy,Jason Aldean,48,0.481,0.854,0,-5.178,1,0.0358,0.0102,0.0,0.161,0.63,144.068,192627,4
3f5TV9HVfgxN46T83VdGLV,dutch trance,Rapture (Mixed),Kryder,31,0.543,0.95,11,-6.261,0,0.0478,0.000117,0.602,0.337,0.558,123.933,61920,4
3f5lA8nnc4YYF1qf78WpHw,reggae,Ella Quiere Beber - Remix,Anuel AA,79,0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.697,95.239,219357,4
3f7YSYmQuM1LlQPoKIOV0r,"dutch house, electro house, bass house",You Lose Nothing,Moksi,34,0.779,0.916,7,-5.853,0,0.103,0.0106,0.474,0.0385,0.642,127.976,255205,4
3f86XH0kdwbEhlmFkr8NbU,pop rock,Jingle Bell Rock,Kelly Clarkson,0,0.62,0.836,10,-4.16,1,0.0452,0.0238,0.0,0.0973,0.752,139.927,116677,4
3f8PxjyzGScfVlfYPXCLSP,dutch pop,Not Enough,Benny Sings,40,0.941,0.46,2,-10.775,1,0.0711,0.434,0.0555,0.0599,0.73,101.839,178680,4
3f8lsgCE2MFfPwd4L0Ta6e,australian hip hop,Hip Hop Junkie,Omac,3,0.823,0.466,0,-13.13,0,0.357,0.000681,3.32e-05,0.186,0.38,140.017,360411,4
3f9rDvpiE3CWQ0sWClzi0R,new romantic,"Love Somebody - from ""Hard to Hold"" - Original Soundtrack",Rick Springfield,30,0.56,0.775,9,-8.88,1,0.0314,0.00109,0.00399,0.0882,0.593,138.874,212867,4
3fAq6B8ZKa10FiaCmk8pBo,deep house,This Is A Move - Live,Housefires,28,0.235,0.541,8,-9.68,1,0.0502,0.354,0.0,0.109,0.158,141.441,339744,3
3fBZjPExkXmCNdOlDYHXjp,ambient worship,Letting Go (feat. Kara Hall),Bayside Worship,1,0.365,0.418,11,-9.488,1,0.0308,0.189,3.28e-06,0.102,0.172,141.865,407136,4
3fCYJEriHrwQ6Y9nsRz1BY,permanent wave,"Wave of Mutilation (UK Surf) - Live from Brixton Academy, London. June 2nd, 2004",Pixies,7,0.665,0.326,5,-12.785,1,0.0289,0.74,0.172,0.292,0.289,89.936,174933,4
3fDsgPYmYn82NRVMSw9IIN,dutch pop,Tox Populi,Disturbance,2,0.421,0.904,7,-8.367,1,0.0954,0.00869,0.135,0.431,0.647,135.613,77581,4
3fFLaZEQ9jw6mvSPcttLwQ,country dawn,Something in the Orange,Zach Bryan,12,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,228013,3
3fFWoXgCWKA64ScKclIdf9,minneapolis sound,I Have Love At Home,Walter Lewis & The Blue Stars,6,0.607,0.431,2,-13.576,0,0.0439,0.668,0.0183,0.0526,0.708,84.646,317655,4
3fG9YDEpLWrwabVqEjbziD,underground hip hop,Hip Hop My Friend,Pep Love,34,0.662,0.817,1,-3.738,0,0.255,0.108,0.00625,0.306,0.494,92.965,208067,4
3fGF2eP79xeu2ABvSSfMXl,atl trap,Cop a Chicken,OJ Da Juiceman,47,0.859,0.622,1,-6.677,1,0.177,0.0294,0.0,0.341,0.395,146.003,105360,4
3fHOT5IaMdFD9ImyJs5BgX,"chicago rap, chicago rap",I Guess That's Why,Montana of 300,22,0.821,0.782,7,-6.431,1,0.218,0.0827,0.0,0.0926,0.891,129.974,241919,4
3fJ3EZa7YcUpcuJdxyOYRm,australian house,Magnify - Choomba Remix,Northeast Party House,38,0.624,0.559,3,-9.879,1,0.0436,0.00283,0.195,0.211,0.125,126.032,193439,3
3fJGFwNqoWMUICYtxjHhO0,gangster rap,Rap on Steroids,"Royce Da 5'9""",22,0.662,0.625,1,-6.556,1,0.358,0.0603,0.0,0.127,0.689,79.993,193853,4
3fJa6DWICn7ApDutXbz2WZ,chicago rap,Form Follows Function,Lupe Fiasco,23,0.548,0.799,8,-7.191,1,0.123,0.0394,0.0,0.328,0.465,82.116,262893,4
3fO4kgnEU4AiQ2nKWrtjlo,rock drums,Dumb Drums,Thee Oh Sees,14,0.574,0.271,10,-13.18,0,0.0367,0.978,0.106,0.0843,0.283,88.858,163787,4
3fOFZ8rWpM5eyn78Tg2lqT,"chill pop, chill pop",Tatami,Baths,8,0.628,0.712,7,-12.515,1,0.0958,0.617,0.924,0.352,0.596,100.111,230700,4
3fOILiOMH0gzkJvzXskLBB,cali rap,Different Positions,Ralfy the Plug,16,0.868,0.462,5,-11.819,1,0.422,0.298,0.0,0.12,0.677,95.021,141474,4
3fOwUdHpMcF1KGE36XEKWJ,heartland rock,Bad To The Bone,Molly Hatchet,37,0.538,0.932,2,-4.156,0,0.0893,0.00221,0.000715,0.0596,0.327,147.097,241173,3
3fPYaD1lvRZY1tIX0y8ySe,dutch house,Juice,Julian Jordan,19,0.606,0.934,7,-4.072,1,0.0582,0.00197,0.61,0.297,0.403,126.134,150000,4
